title,url,is_daily_report,paragraph_index,paragraph
Daily report for 2 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-2dec2023,True,57,"Several developing countries proposed adding a reference to CBDR and developed countries’ responsibility to provide financial support. A group of developing countries proposed to add language that would operationalize findings of the Paris Committee on Capacity-building (PCCB) report to, in essence, “stop noting the gaps, and start addressing them.”"
Daily report for 2 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-2dec2023,True,58,"Some parties countered these proposals, pointing to ongoing discussions under the GST, and noting the proposed draft decisions should mainly focus on the PCCB report. One party responded that many discussions are related to the GST and that this should not preclude their uptake in other rooms when relevant."
Daily report for 2 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-2dec2023,True,59,"One party raised strong concerns regarding fair regional representation, citing a reference in the report to 50% expert representation from certain regions as a target for 2024. The Co-Facilitators suggested informal informal consultations."
Daily report for 2 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-2dec2023,True,60,Agriculture
Daily report for 2 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-2dec2023,True,61,"Sharm el-Sheikh joint work on implementation of climate action on agriculture and food security -Informal Consultation: SBI Chair Nabeel Munir urged delegates to move quickly towards a conclusion. In informal consultations, co-facilitated by Annela Anger-Kraavi (Germany) and Una May Gordon (Jamaica), some delegations shared ideas on workshop topics, including food sovereignty, risk management, and biosecurity measures. A few cautioned against following in the footsteps of the Koronivia joint work programme, while others said that work should not be discarded."
Daily report for 2 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-2dec2023,True,62,The Co-Facilitators encouraged the delegates to work out their divisions before the next and final session.
Daily report for 2 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-2dec2023,True,63,Social Considerations
Daily report for 2 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-2dec2023,True,64,"Gender: During informal consultations, co-facilitated by Angela Ebeleke (Democratic Republic of the Congo) and Marc-André Lafrance (Canada), delegates deliberated over draft conclusions. One country expressed disagreements with some findings of the mandated reports (FCCC/SBI/2023/4, FCCC/SBI/2023/13), thus suggesting to “take note” of the reports rather than welcoming them with appreciation."
Daily report for 2 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-2dec2023,True,65,"A debate ensued over possible guidance for next steps or future work. Delegates expressed concerns over how smaller delegations could find the resources to participate in a future workshop under the Work Programme, proposed to be held immediately before or during SB 60. Many delegates requested further consultations."
Daily report for 2 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-2dec2023,True,66,"Action on Climate Empowerment: In informal consultations co-facilitated by Arne Riedel (Germany), delegates discussed the annual summary report on progress in implementing activities under the Glasgow Work Programme on Action for Climate Empowerment (FCCC/SBI/2023/16). Many delegates welcomed the report. Several countries called for more clarity and details on parties’ financial needs beyond what is reported in national plans. On implementation, several urged more diversity in workshop topics and participating organizations. Several countries also called for further integration of cross-cutting topics, such as finance and gender. The Co-Facilitators will prepare draft text."
Daily report for 2 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-2dec2023,True,67,In the Corridors
Daily report for 2 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-2dec2023,True,68,"On Saturday, it became clear that upsizing COPs has downsides. The size of the event was the only topic next to the water stations dotted around the venue. This is the biggest COP yet, with 103,000 people registered and roughly half of those already holding their badges. Several rooms were beyond capacity, prompting Co-Facilitators to ask observers and even party delegates to limit their numbers and leave, if possible."
Daily report for 2 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-2dec2023,True,69,"While crowd control was excellent, the queues delayed morning coalition coordination meetings on various texts delivered overnight. Coupled with the historic G-77/China leaders’ summit, which one delegate hinted had “stretched their energy,” there were delays and postponements to several negotiation items, “the traditional aspects of a COP,” in the words of a long-time negotiator."
Daily report for 2 December 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-2dec2023,True,70,"In these negotiations, the GST proved pervasive. Some red lines on what should be in the GST text were drawn in the finance room. Capacity-building discussions debated if some aspects are better sent to the GST. While on the GGA, one delegate said there should “be no daylight” between the GGA and GST outcomes, which is a tricky proposition since both are being developed in parallel."
Daily report for 30 November 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-30nov2023,True,0,"Heads of delegation averted an agenda fight by striking a compromise before the meeting opened. Instead, delegates began the meeting by commemorating the passing of two long-time climate delegates, UK climate negotiator Pete Betts and Bangladeshi scientist and climate justice advocate Saleemul Huq. Those tributes were fittingly followed by decisions that operationalize the fund for loss and damage."
Daily report for 30 November 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-30nov2023,True,1,Opening Ceremony
Daily report for 30 November 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-30nov2023,True,2,"COP 27 President Sameh Shoukry (Egypt) lamented climate finance flow reductions, fossil fuel exploitation by countries who call for phase-downs, and unilateral measures, noting these signs erode trust in the climate regime."
Daily report for 30 November 2023,https://enb.iisd.org/united-arab-emirates-climate-change-conference-cop28-daily-report-30nov2023,True,3,"COP 28 President Sultan Al Jaber called for adopting a “no-nonsense approach” guided by trust, partnership, and pragmatism while never losing sight of the 1.5°C target. He said the Global Stocktake (GST) represents a unique chance for increased ambition and action towards 2030."
