title,url,is_daily_report,paragraph_index,paragraph
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,58,Report of the Consultative Group of Experts: The SBI adopted conclusions (FCCC/SBI/2024/L.16).
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,59,Report of the administrator of the international transaction log under the Kyoto Protocol: The SBI recommended the Conference of the Parties serving as the Meeting of the Parties to the Kyoto Protocol (CMP) to take note of the report for 2024 (KP/CMP/2024/5).
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,60,Reporting tools under the Enhanced Transparency Framework:  The SBSTA adopted conclusions (FCCC/SBSTA/2024/L.12).
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,61,"Provision of financial and technical support to developing countries for reporting under the Paris Agreement: In accordance with Rules 10(c) and 16 of the draft rules of procedure, the matter will be included on the SBI 62 agenda. The LDCs expressed disappointment over lack of support for developing countries, given the amount of resources needed to prepare Biennial Transparency Reports."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,62,Other Issues
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,63,"Just Transition Work Programme: In the SB contact group, Co-Chair Kishan Kumarsingh (Trinidad and Tobago) introduced a draft decision text prepared by the Co-Chairs to inform further discussions under the CMA. After a suspension for parties to consider the text, AOSIS, the EIG, the EU, GRUPO SUR, NEPAL, and others agreed to forward it, underscoring it would be a shame to lose progress made during the first week. With reassurances that there will be space to discuss further revisions, the AFRICAN GROUP also agreed to forward draft text. "
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,64,"The LMDCs, supported by OMAN and the RUSSIAN FEDERATION, rejected moving forward with the Co-Chairs’ text, stating that it does not incorporate their views on many issues, including countries’ right to nationally determine just transition pathways in line with their capacities, and read out their suggested text for the decision. SAUDI ARABIA lamented depleted carbon budgets for 2020-2030 in light of historic cumulative emissions as well as developed countries’ insufficient mitigation efforts."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,65,"In the closing plenary, the SB Chairs noted the SBs could not conclude their consideration of the matter. The SBs agreed to forward this item to CMA 6 for further consideration. "
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,66,"Matters relating to the Forum on the Impact of the Implementation of Response Measures under the Convention, Kyoto Protocol, and Paris Agreement: The SBs agreed to forward the matter to COP 29, CMP 19, and CMA 6, taking into account the draft text prepared at SB 61, noting that the draft text being forwarded does not represent consensus among Parties."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,67,Procedural and logistical elements of the overall GST process: The SBs agreed to forward this matter for further consideration by CMA 6 on the basis of the draft text prepared at SB 61.
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,68,"Gender: In SBI informal consultations, Co-Facilitator Marc-André Lafrance (Canada) invited views on a revised draft COP decision. The EU, AILAC, MEXICO, BRAZIL, AUSTRALIA, and others underscored their concerns and objection to any backsliding from agreed language. CHINA emphasized the need for developed countries to provide support to developing countries for implementing gender-related measures. IRAN expressed concern over some elements in the text, noting they contradict the country’s principles, values, and national legislation. SAUDI ARABIA noted the matter is both “significant and sensitive.” YOUNGOs considered parts of the proposed text discriminatory. WOMEN AND GENDER lamented the bracketing of language on addressing violence against women."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,69,The SBI agreed to forward this matter to the COP 29 for further consideration on the basis of the draft text prepared at SBI 61. The EU stressed the need to progress on climate action that is inclusive of women and girls in all their gender diversity and lamented attempts to backslide on agreed language.
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,70,Joint Work on Implementation of Climate Action on Agriculture and Food Security: The SBs adopted conclusions (FCCC/SB/2024/L.8).
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,71,Research and Systematic Observation: The SBSTA adopted conclusions (FCCC/SBSTA/2024/L.17).
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,72,Matters relating to Action for Climate Empowerment:  The SBs adopted conclusions (FCCC/SBI/2024/L.14).
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,73,"Administrative, financial, and institutional matters: The SBs recommended draft decisions for adoption by COP 29 (FCCC/SBI/2024/L.11) and CMP 19 (FCCC/SBI/2024/L.10)."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,74,Closure of the session: The SBI and SBSTA adopted their reports (FCCC/SBI/2024/L.15 and FCCC/SBSTA/2024/L.13). The Secretariat advised of the budgetary implications of the decisions taken and urged parties to support the supplementary budget to ensure activities can be undertaken.
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,75,"SBI Chair Nabeel Munir called on parties to cross their “arbitrary” red lines and find common ground during the remainder of the COP for a cooler, safer planet."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,76,"SBSTA Chair Harry Vreuls reminded parties that the SBSTA’s achievements are their achievements and urged them to move forward with ambition, collaboration, and unwavering resolve."
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,77,Many parties and UNFCCC Executive Secretary Simon Stiell thanked the Chairs for their patient guidance and leadership over their terms. The SBs gaveled to a close at 12:23 am. 
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,78,In the Corridors
Daily report for 16 November 2024,https://enb.iisd.org/baku-un-climate-change-conference-cop29-daily-report-16nov2024,True,79,"The last day of the first conference week was a scurry. First, the unadvertised, but widely used, “grandreserva” schedule went down. “I cannot believe that today, of all days, we have to rely on the UNFCCC website,” cursed a seasoned delegate as they scrolled through the shinier, but less functional public schedule, trying to spot ever-vanishing sessions."
